Strike,Stock,option_price,IV,Time 
18600.0,18107.85,240.0,0.09,0.18904109589041096
18650.0,18107.85,0.0,0.0,0.18904109589041096
19200.0,18107.85,0.0,0.03,0.18904109589041096
19250.0,18107.85,0.0,0.03,0.18904109589041096
19300.0,18107.85,0.0,0.03,0.18904109589041096
19100.0,18107.85,92.0,0.09,0.18904109589041096
19150.0,18107.85,0.0,0.02,0.18904109589041096
18950.0,18107.85,0.0,0.02,0.18904109589041096
19050.0,18027.65,0.0,0.02,0.1863013698630137
18850.0,18027.65,0.0,0.02,0.1863013698630137
19650.0,18027.65,0.0,0.05,0.1863013698630137
19700.0,18027.65,0.0,0.05,0.1863013698630137
19450.0,18027.65,0.0,0.04,0.1863013698630137
19500.0,18027.65,36.0,0.1,0.1863013698630137
19550.0,18027.65,0.0,0.04,0.1863013698630137
19350.0,18027.65,0.0,0.04,0.1863013698630137
19400.0,18027.65,0.0,0.04,0.1863013698630137
23000.0,18027.65,5.55,0.21,0.1863013698630137
24000.0,18027.65,7.0,0.26,0.1863013698630137
21000.0,18027.65,8.55,0.14,0.1863013698630137
22000.0,18027.65,7.45,0.18,0.1863013698630137
19750.0,18027.65,0.0,0.05,0.1863013698630137
20000.0,18027.65,18.2,0.11,0.1863013698630137
19600.0,18027.65,0.0,0.05,0.1863013698630137
12000.0,18027.65,0.0,-0.3,0.1863013698630137
16350.0,18027.65,0.0,-0.0,0.1863013698630137
16400.0,18027.65,0.0,-0.0,0.1863013698630137
16450.0,18027.65,0.0,-0.0,0.1863013698630137
16800.0,18027.65,0.0,-0.0,0.1863013698630137
16850.0,18027.65,0.0,-0.0,0.1863013698630137
16650.0,18027.65,0.0,-0.0,0.1863013698630137
16700.0,18027.65,0.0,-0.0,0.1863013698630137
16550.0,18027.65,0.0,-0.0,0.1863013698630137
16600.0,18027.65,0.0,-0.0,0.1863013698630137
17200.0,18027.65,0.0,-0.0,0.1863013698630137
17050.0,18027.65,0.0,-0.0,0.1863013698630137
17100.0,18027.65,0.0,-0.0,0.1863013698630137
16900.0,18027.65,0.0,-0.0,0.1863013698630137
16950.0,18027.65,0.0,-0.0,0.1863013698630137
16750.0,18027.65,0.0,-0.0,0.1863013698630137
17550.0,18027.65,0.0,-0.0,0.1863013698630137
17600.0,18027.65,868.0,0.12,0.1863013698630137
17400.0,18027.65,950.0,0.05,0.1863013698630137
17450.0,18027.65,0.0,-0.0,0.1863013698630137
17250.0,18027.65,0.0,-0.0,0.1863013698630137
17300.0,18027.65,0.0,-0.0,0.1863013698630137
17350.0,18027.65,0.0,-0.0,0.1863013698630137
17150.0,18027.65,0.0,-0.0,0.1863013698630137
17950.0,18027.65,813.2,0.19,0.1863013698630137
17750.0,18027.65,0.0,-0.0,0.1863013698630137
17800.0,18027.65,655.0,0.09,0.1863013698630137
17850.0,18027.65,0.0,-0.0,0.1863013698630137
17650.0,18027.65,0.0,-0.0,0.1863013698630137
17700.0,18027.65,730.0,0.09,0.1863013698630137
17500.0,18027.65,870.0,0.07,0.1863013698630137
18300.0,18027.65,356.0,0.1,0.1863013698630137
18100.0,18027.65,464.0,0.1,0.1863013698630137
18150.0,18027.65,0.0,-0.0,0.1863013698630137
18200.0,18027.65,404.0,0.1,0.1863013698630137
18000.0,18027.65,527.0,0.1,0.1863013698630137
18050.0,18027.65,0.0,-0.0,0.1863013698630137
17900.0,18027.65,590.5,0.1,0.1863013698630137
18700.0,18027.65,188.55,0.1,0.1863013698630137
18500.0,18027.65,262.6,0.1,0.1863013698630137
18550.0,18027.65,0.0,0.0,0.1863013698630137
18350.0,18027.65,332.6,0.1,0.1863013698630137
18400.0,18027.65,309.75,0.1,0.1863013698630137
18450.0,18027.65,320.0,0.11,0.1863013698630137
18250.0,18027.65,388.0,0.1,0.1863013698630137
18900.0,18027.65,129.0,0.1,0.1863013698630137
18950.0,18027.65,0.0,0.02,0.1863013698630137
18750.0,18027.65,0.0,0.01,0.1863013698630137
18800.0,18027.65,152.05,0.1,0.1863013698630137
18600.0,18027.65,222.0,0.1,0.1863013698630137
18650.0,18027.65,0.0,0.01,0.1863013698630137
19250.0,18027.65,0.0,0.03,0.1863013698630137
19300.0,18027.65,0.0,0.03,0.1863013698630137
19100.0,18027.65,80.5,0.1,0.1863013698630137
19150.0,18027.65,0.0,0.03,0.1863013698630137
19200.0,18027.65,0.0,0.03,0.1863013698630137
19000.0,18027.65,105.55,0.1,0.1863013698630137
19050.0,18118.55,0.0,0.02,0.1780821917808219
19600.0,18118.55,0.0,0.04,0.1780821917808219
19650.0,18118.55,0.0,0.05,0.1780821917808219
19700.0,18118.55,0.0,0.05,0.1780821917808219
19450.0,18118.55,0.0,0.04,0.1780821917808219
19500.0,18118.55,36.9,0.1,0.1780821917808219
19550.0,18118.55,0.0,0.04,0.1780821917808219
19350.0,18118.55,0.0,0.03,0.1780821917808219
19400.0,18118.55,0.0,0.04,0.1780821917808219
19200.0,18118.55,0.0,0.03,0.1780821917808219
23000.0,18118.55,6.0,0.22,0.1780821917808219
24000.0,18118.55,7.0,0.26,0.1780821917808219
21000.0,18118.55,8.35,0.14,0.1780821917808219
22000.0,18118.55,7.35,0.18,0.1780821917808219
19750.0,18118.55,0.0,0.05,0.1780821917808219
20000.0,18118.55,18.0,0.11,0.1780821917808219
11000.0,18118.55,7212.65,0.64,0.1780821917808219
12000.0,18118.55,0.0,-0.3,0.1780821917808219
16350.0,18118.55,0.0,-0.0,0.1780821917808219
16400.0,18118.55,0.0,-0.0,0.1780821917808219
16450.0,18118.55,0.0,-0.0,0.1780821917808219
16800.0,18118.55,0.0,-0.0,0.1780821917808219
16850.0,18118.55,0.0,-0.0,0.1780821917808219
16650.0,18118.55,0.0,-0.0,0.1780821917808219
16700.0,18118.55,0.0,-0.0,0.1780821917808219
16550.0,18118.55,0.0,-0.0,0.1780821917808219
16600.0,18118.55,0.0,-0.0,0.1780821917808219
17150.0,18118.55,0.0,-0.0,0.1780821917808219
17200.0,18118.55,0.0,-0.0,0.1780821917808219
17050.0,18118.55,0.0,-0.0,0.1780821917808219
17100.0,18118.55,0.0,-0.0,0.1780821917808219
16900.0,18118.55,0.0,-0.0,0.1780821917808219
16950.0,18118.55,0.0,-0.0,0.1780821917808219
16750.0,18118.55,0.0,-0.0,0.1780821917808219
17550.0,18118.55,0.0,-0.0,0.1780821917808219
17600.0,18118.55,868.0,0.09,0.1780821917808219
17350.0,18118.55,0.0,-0.0,0.1780821917808219
17400.0,18118.55,1039.0,0.08,0.1780821917808219
17450.0,18118.55,0.0,-0.0,0.1780821917808219
17250.0,18118.55,0.0,-0.0,0.1780821917808219
17300.0,18118.55,0.0,-0.0,0.1780821917808219
17950.0,18118.55,813.2,0.17,0.1780821917808219
17750.0,18118.55,0.0,-0.0,0.1780821917808219
17800.0,18118.55,709.0,0.09,0.1780821917808219
17850.0,18118.55,0.0,-0.0,0.1780821917808219
17650.0,18118.55,0.0,-0.0,0.1780821917808219
17700.0,18118.55,730.0,0.04,0.1780821917808219
17500.0,18118.55,930.2,0.05,0.1780821917808219
18100.0,18118.55,501.0,0.1,0.1780821917808219
18150.0,18118.55,470.1,0.1,0.1780821917808219
18200.0,18118.55,443.85,0.1,0.1780821917808219
18000.0,18118.55,570.1,0.1,0.1780821917808219
18050.0,18118.55,0.0,-0.0,0.1780821917808219
17900.0,18118.55,636.65,0.09,0.1780821917808219
18700.0,18118.55,200.35,0.1,0.1780821917808219
18500.0,18118.55,286.95,0.1,0.1780821917808219
18550.0,18118.55,0.0,0.0,0.1780821917808219
18350.0,18118.55,364.0,0.1,0.1780821917808219
18400.0,18118.55,338.35,0.1,0.1780821917808219
18450.0,18118.55,320.0,0.1,0.1780821917808219
18250.0,18118.55,436.0,0.1,0.1780821917808219
18300.0,18118.55,383.0,0.1,0.1780821917808219
18850.0,18118.55,0.0,0.01,0.1780821917808219
18900.0,18118.55,135.15,0.1,0.1780821917808219
18950.0,18118.55,0.0,0.02,0.1780821917808219
18750.0,18118.55,0.0,0.01,0.1780821917808219
18800.0,18118.55,168.0,0.1,0.1780821917808219
18600.0,18118.55,239.05,0.1,0.1780821917808219
18650.0,18118.55,0.0,0.0,0.1780821917808219
19250.0,18118.55,0.0,0.03,0.1780821917808219
19300.0,18118.55,0.0,0.03,0.1780821917808219
19100.0,18118.55,85.45,0.09,0.1780821917808219
19150.0,18118.55,0.0,0.02,0.1780821917808219
19000.0,18118.55,112.0,0.1,0.1780821917808219
12000.0,18118.3,0.0,-0.3,0.17534246575342466
16350.0,18118.3,0.0,-0.0,0.17534246575342466
16400.0,18118.3,0.0,-0.0,0.17534246575342466
16450.0,18118.3,0.0,-0.0,0.17534246575342466
16800.0,18118.3,0.0,-0.0,0.17534246575342466
16850.0,18118.3,0.0,-0.0,0.17534246575342466
16650.0,18118.3,0.0,-0.0,0.17534246575342466
16700.0,18118.3,0.0,-0.0,0.17534246575342466
16550.0,18118.3,0.0,-0.0,0.17534246575342466
16600.0,18118.3,0.0,-0.0,0.17534246575342466
17200.0,18118.3,0.0,-0.0,0.17534246575342466
17050.0,18118.3,0.0,-0.0,0.17534246575342466
17100.0,18118.3,0.0,-0.0,0.17534246575342466
16900.0,18118.3,0.0,-0.0,0.17534246575342466
16950.0,18118.3,0.0,-0.0,0.17534246575342466
16750.0,18118.3,0.0,-0.0,0.17534246575342466
17550.0,18118.3,0.0,-0.0,0.17534246575342466
17350.0,18118.3,0.0,-0.0,0.17534246575342466
17400.0,18118.3,1039.0,0.09,0.17534246575342466
17450.0,18118.3,0.0,-0.0,0.17534246575342466
17250.0,18118.3,0.0,-0.0,0.17534246575342466
17300.0,18118.3,0.0,-0.0,0.17534246575342466
17150.0,18118.3,0.0,-0.0,0.17534246575342466
17950.0,18118.3,813.2,0.18,0.17534246575342466
17750.0,18118.3,0.0,-0.0,0.17534246575342466
17800.0,18118.3,691.75,0.09,0.17534246575342466
17850.0,18118.3,0.0,-0.0,0.17534246575342466
17600.0,18118.3,900.0,0.11,0.17534246575342466
17650.0,18118.3,0.0,-0.0,0.17534246575342466
17500.0,18118.3,911.55,-1.5,0.17534246575342466
18300.0,18118.3,379.0,0.1,0.17534246575342466
18100.0,18118.3,487.45,0.09,0.17534246575342466
18150.0,18118.3,463.3,0.1,0.17534246575342466
18200.0,18118.3,435.6,0.1,0.17534246575342466
18000.0,18118.3,555.0,0.09,0.17534246575342466
18050.0,18118.3,0.0,-0.0,0.17534246575342466
17900.0,18118.3,619.7,0.09,0.17534246575342466
18500.0,18118.3,275.5,0.1,0.17534246575342466
18550.0,18118.3,0.0,0.0,0.17534246575342466
18350.0,18118.3,352.75,0.1,0.17534246575342466
18400.0,18118.3,324.0,0.1,0.17534246575342466
18450.0,18118.3,320.0,0.1,0.17534246575342466
18250.0,18118.3,415.0,0.1,0.17534246575342466
18850.0,18118.3,0.0,0.01,0.17534246575342466
18900.0,18118.3,128.0,0.09,0.17534246575342466
18950.0,18118.3,0.0,0.02,0.17534246575342466
18700.0,18118.3,197.95,0.1,0.17534246575342466
18750.0,18118.3,0.0,0.01,0.17534246575342466
18800.0,18118.3,163.3,0.1,0.17534246575342466
18600.0,18118.3,233.0,0.1,0.17534246575342466
18650.0,18118.3,0.0,0.0,0.17534246575342466
19250.0,18118.3,0.0,0.03,0.17534246575342466
19300.0,18118.3,0.0,0.03,0.17534246575342466
19100.0,18118.3,85.0,0.09,0.17534246575342466
19150.0,18118.3,0.0,0.03,0.17534246575342466
19200.0,18118.3,0.0,0.03,0.17534246575342466
19000.0,18118.3,110.0,0.1,0.17534246575342466
19050.0,18118.3,0.0,0.02,0.17534246575342466
19650.0,18118.3,0.0,0.05,0.17534246575342466
19700.0,18118.3,0.0,0.05,0.17534246575342466
19450.0,18118.3,0.0,0.04,0.17534246575342466
19500.0,18118.3,36.15,0.1,0.17534246575342466
19550.0,18118.3,0.0,0.04,0.17534246575342466
19350.0,18118.3,0.0,0.03,0.17534246575342466
19400.0,18118.3,0.0,0.04,0.17534246575342466
23000.0,18118.3,4.6,0.21,0.17534246575342466
24000.0,18118.3,7.0,0.26,0.17534246575342466
21000.0,18118.3,7.5,0.14,0.17534246575342466
22000.0,18118.3,6.9,0.18,0.17534246575342466
19750.0,18118.3,0.0,0.05,0.17534246575342466
20000.0,18118.3,18.6,0.11,0.17534246575342466
19600.0,18118.3,0.0,0.04,0.17534246575342466
19000.0,17891.95,80.8,0.11,0.1726027397260274
19050.0,17891.95,0.0,0.03,0.1726027397260274
19650.0,17891.95,0.0,0.06,0.1726027397260274
19700.0,17891.95,0.0,0.06,0.1726027397260274
19500.0,17891.95,30.7,0.11,0.1726027397260274
19550.0,17891.95,0.0,0.05,0.1726027397260274
19350.0,17891.95,0.0,0.04,0.1726027397260274
19400.0,17891.95,0.0,0.05,0.1726027397260274
19450.0,17891.95,0.0,0.05,0.1726027397260274
24000.0,17891.95,7.0,0.28,0.1726027397260274
21000.0,17891.95,7.95,0.16,0.1726027397260274
22000.0,17891.95,6.35,0.2,0.1726027397260274
23000.0,17891.95,4.45,0.22,0.1726027397260274
19750.0,17891.95,0.0,0.06,0.1726027397260274
20000.0,17891.95,18.0,0.13,0.1726027397260274
19600.0,17891.95,0.0,0.05,0.1726027397260274
11000.0,17891.95,7212.65,0.8,0.1726027397260274
12000.0,17891.95,0.0,-0.3,0.1726027397260274
16350.0,17891.95,0.0,-0.0,0.1726027397260274
16400.0,17891.95,0.0,-0.0,0.1726027397260274
16450.0,17891.95,0.0,-0.0,0.1726027397260274
16800.0,17891.95,0.0,-0.0,0.1726027397260274
16850.0,17891.95,0.0,-0.0,0.1726027397260274
16650.0,17891.95,0.0,-0.0,0.1726027397260274
16700.0,17891.95,0.0,-0.0,0.1726027397260274
16550.0,17891.95,0.0,-0.0,0.1726027397260274
16600.0,17891.95,0.0,-0.0,0.1726027397260274
17200.0,17891.95,0.0,-0.0,0.1726027397260274
17050.0,17891.95,0.0,-0.0,0.1726027397260274
17100.0,17891.95,0.0,-0.0,0.1726027397260274
16900.0,17891.95,0.0,-0.0,0.1726027397260274
16950.0,17891.95,0.0,-0.0,0.1726027397260274
16750.0,17891.95,0.0,-0.0,0.1726027397260274
17400.0,17891.95,1039.0,0.19,0.1726027397260274
17450.0,17891.95,0.0,-0.0,0.1726027397260274
17250.0,17891.95,0.0,-0.0,0.1726027397260274
17300.0,17891.95,0.0,-0.0,0.1726027397260274
17350.0,17891.95,0.0,-0.0,0.1726027397260274
17150.0,17891.95,0.0,-0.0,0.1726027397260274
17750.0,17891.95,0.0,-0.0,0.1726027397260274
17800.0,17891.95,556.35,0.1,0.1726027397260274
17850.0,17891.95,0.0,-0.0,0.1726027397260274
17600.0,17891.95,684.8,0.1,0.1726027397260274
17650.0,17891.95,0.0,-0.0,0.1726027397260274
17700.0,17891.95,616.5,0.1,0.1726027397260274
17500.0,17891.95,754.6,0.09,0.1726027397260274
17550.0,17891.95,0.0,-0.0,0.1726027397260274
18100.0,17891.95,382.65,0.11,0.1726027397260274
18150.0,17891.95,356.5,0.11,0.1726027397260274
18200.0,17891.95,335.6,0.11,0.1726027397260274
17950.0,17891.95,475.0,0.11,0.1726027397260274
18000.0,17891.95,432.55,0.1,0.1726027397260274
18050.0,17891.95,404.0,0.1,0.1726027397260274
17900.0,17891.95,494.0,0.1,0.1726027397260274
18700.0,17891.95,140.1,0.1,0.1726027397260274
18500.0,17891.95,207.55,0.11,0.1726027397260274
18550.0,17891.95,185.0,0.1,0.1726027397260274
18350.0,17891.95,264.85,0.11,0.1726027397260274
18400.0,17891.95,243.0,0.11,0.1726027397260274
18450.0,17891.95,320.0,0.14,0.1726027397260274
18250.0,17891.95,310.8,0.11,0.1726027397260274
18300.0,17891.95,289.9,0.11,0.1726027397260274
18900.0,17891.95,93.0,0.1,0.1726027397260274
18950.0,17891.95,0.0,0.03,0.1726027397260274
18750.0,17891.95,0.0,0.02,0.1726027397260274
18800.0,17891.95,114.0,0.1,0.1726027397260274
18850.0,17891.95,0.0,0.02,0.1726027397260274
18600.0,17891.95,188.7,0.11,0.1726027397260274
18650.0,17891.95,0.0,0.01,0.1726027397260274
19250.0,17891.95,0.0,0.04,0.1726027397260274
19300.0,17891.95,0.0,0.04,0.1726027397260274
19100.0,17891.95,64.4,0.11,0.1726027397260274
19150.0,17891.95,0.0,0.04,0.1726027397260274
19200.0,17891.95,0.0,0.04,0.1726027397260274
19000.0,17604.35,68.0,0.13,0.16712328767123288
19050.0,17604.35,0.0,0.05,0.16712328767123288
19650.0,17604.35,0.0,0.07,0.16712328767123288
19700.0,17604.35,0.0,0.07,0.16712328767123288
19500.0,17604.35,28.4,0.13,0.16712328767123288
19550.0,17604.35,0.0,0.07,0.16712328767123288
19350.0,17604.35,37.2,0.13,0.16712328767123288
19400.0,17604.35,0.0,0.06,0.16712328767123288
19450.0,17604.35,0.0,0.06,0.16712328767123288
24000.0,17604.35,7.0,0.3,0.16712328767123288
21000.0,17604.35,6.5,0.17,0.16712328767123288
22000.0,17604.35,5.55,0.21,0.16712328767123288
23000.0,17604.35,3.8,0.24,0.16712328767123288
19750.0,17604.35,0.0,0.08,0.16712328767123288
20000.0,17604.35,16.55,0.15,0.16712328767123288
19600.0,17604.35,0.0,0.07,0.16712328767123288
11000.0,17604.35,6814.95,0.59,0.16712328767123288
12000.0,17604.35,0.0,-0.3,0.16712328767123288
16350.0,17604.35,0.0,-0.0,0.16712328767123288
16400.0,17604.35,0.0,-0.0,0.16712328767123288
16450.0,17604.35,0.0,-0.0,0.16712328767123288
16850.0,17604.35,0.0,-0.0,0.16712328767123288
16650.0,17604.35,0.0,-0.0,0.16712328767123288
16700.0,17604.35,0.0,-0.0,0.16712328767123288
16750.0,17604.35,0.0,-0.0,0.16712328767123288
16550.0,17604.35,0.0,-0.0,0.16712328767123288
16600.0,17604.35,0.0,-0.0,0.16712328767123288
17200.0,17604.35,793.0,0.12,0.16712328767123288
17250.0,17604.35,0.0,-0.0,0.16712328767123288
17000.0,17604.35,945.55,0.11,0.16712328767123288
17050.0,17604.35,0.0,-0.0,0.16712328767123288
16900.0,17604.35,0.0,-0.0,0.16712328767123288
16950.0,17604.35,0.0,-0.0,0.16712328767123288
16800.0,17604.35,0.0,-0.0,0.16712328767123288
17400.0,17604.35,648.0,0.12,0.16712328767123288
17450.0,17604.35,0.0,-0.0,0.16712328767123288
17300.0,17604.35,726.0,0.12,0.16712328767123288
17350.0,17604.35,0.0,-0.0,0.16712328767123288
17100.0,17604.35,825.85,0.09,0.16712328767123288
17150.0,17604.35,0.0,-0.0,0.16712328767123288
17750.0,17604.35,412.55,0.11,0.16712328767123288
17800.0,17604.35,420.0,0.12,0.16712328767123288
17600.0,17604.35,535.5,0.12,0.16712328767123288
17650.0,17604.35,508.35,0.13,0.16712328767123288
17700.0,17604.35,479.0,0.13,0.16712328767123288
17500.0,17604.35,598.5,0.12,0.16712328767123288
17550.0,17604.35,0.0,-0.0,0.16712328767123288
18150.0,17604.35,266.45,0.13,0.16712328767123288
18200.0,17604.35,244.0,0.12,0.16712328767123288
17950.0,17604.35,350.5,0.13,0.16712328767123288
18000.0,17604.35,325.5,0.12,0.16712328767123288
18050.0,17604.35,308.4,0.13,0.16712328767123288
18100.0,17604.35,285.0,0.12,0.16712328767123288
17850.0,17604.35,396.45,0.12,0.16712328767123288
17900.0,17604.35,371.8,0.12,0.16712328767123288
18500.0,17604.35,154.0,0.12,0.16712328767123288
18550.0,17604.35,141.2,0.12,0.16712328767123288
18350.0,17604.35,194.0,0.12,0.16712328767123288
18400.0,17604.35,180.95,0.12,0.16712328767123288
18450.0,17604.35,320.0,0.18,0.16712328767123288
18250.0,17604.35,221.5,0.12,0.16712328767123288
18300.0,17604.35,211.0,0.12,0.16712328767123288
18900.0,17604.35,79.4,0.13,0.16712328767123288
18950.0,17604.35,0.0,0.04,0.16712328767123288
18750.0,17604.35,0.0,0.03,0.16712328767123288
18800.0,17604.35,92.5,0.13,0.16712328767123288
18850.0,17604.35,0.0,0.04,0.16712328767123288
18600.0,17604.35,130.0,0.12,0.16712328767123288
18650.0,17604.35,0.0,0.03,0.16712328767123288
18700.0,17604.35,107.5,0.12,0.16712328767123288
19250.0,17604.35,0.0,0.05,0.16712328767123288
19300.0,17604.35,0.0,0.06,0.16712328767123288
19100.0,17604.35,54.0,0.13,0.16712328767123288
19150.0,17604.35,0.0,0.05,0.16712328767123288
19200.0,17604.35,0.0,0.05,0.16712328767123288
19250.0,17648.95,0.0,0.05,0.1589041095890411
19100.0,17648.95,54.0,0.13,0.1589041095890411
19150.0,17648.95,0.0,0.05,0.1589041095890411
19200.0,17648.95,0.0,0.05,0.1589041095890411
19000.0,17648.95,65.85,0.13,0.1589041095890411
19050.0,17648.95,0.0,0.05,0.1589041095890411
19650.0,17648.95,0.0,0.07,0.1589041095890411
19500.0,17648.95,28.05,0.13,0.1589041095890411
19550.0,17648.95,0.0,0.07,0.1589041095890411
19300.0,17648.95,38.6,0.13,0.1589041095890411
19350.0,17648.95,35.0,0.13,0.1589041095890411
19400.0,17648.95,0.0,0.06,0.1589041095890411
19450.0,17648.95,0.0,0.06,0.1589041095890411
24000.0,17648.95,7.0,0.3,0.1589041095890411
21000.0,17648.95,6.65,0.17,0.1589041095890411
22000.0,17648.95,5.6,0.21,0.1589041095890411
23000.0,17648.95,3.35,0.24,0.1589041095890411
19700.0,17648.95,16.55,0.13,0.1589041095890411
19750.0,17648.95,0.0,0.08,0.1589041095890411
20000.0,17648.95,15.7,0.15,0.1589041095890411
19600.0,17648.95,0.0,0.07,0.1589041095890411
12000.0,17648.95,0.0,-0.3,0.1589041095890411
16450.0,17648.95,0.0,-0.0,0.1589041095890411
16100.0,17648.95,0.0,-0.0,0.1589041095890411
16150.0,17648.95,0.0,-0.0,0.1589041095890411
16200.0,17648.95,0.0,-0.0,0.1589041095890411
16250.0,17648.95,0.0,-0.0,0.1589041095890411
16300.0,17648.95,0.0,-0.0,0.1589041095890411
16800.0,17648.95,0.0,-0.0,0.1589041095890411
16850.0,17648.95,0.0,-0.0,0.1589041095890411
16650.0,17648.95,0.0,-0.0,0.1589041095890411
16700.0,17648.95,0.0,-0.0,0.1589041095890411
16750.0,17648.95,0.0,-0.0,0.1589041095890411
16500.0,17648.95,1404.0,0.08,0.1589041095890411
16550.0,17648.95,0.0,-0.0,0.1589041095890411
16600.0,17648.95,0.0,-0.0,0.1589041095890411
17200.0,17648.95,840.0,0.13,0.1589041095890411
17050.0,17648.95,0.0,-0.0,0.1589041095890411
16900.0,17648.95,0.0,-0.0,0.1589041095890411
16950.0,17648.95,0.0,-0.0,0.1589041095890411
17000.0,17648.95,994.2,0.13,0.1589041095890411
17550.0,17648.95,600.0,0.13,0.1589041095890411
17600.0,17648.95,533.9,0.12,0.1589041095890411
17400.0,17648.95,694.0,0.13,0.1589041095890411
17450.0,17648.95,0.0,-0.0,0.1589041095890411
17250.0,17648.95,0.0,-0.0,0.1589041095890411
17300.0,17648.95,755.0,0.13,0.1589041095890411
17350.0,17648.95,0.0,-0.0,0.1589041095890411
17100.0,17648.95,797.0,0.01,0.1589041095890411
17150.0,17648.95,0.0,-0.0,0.1589041095890411
17950.0,17648.95,369.45,0.13,0.1589041095890411
17750.0,17648.95,428.0,0.11,0.1589041095890411
17800.0,17648.95,448.1,0.13,0.1589041095890411
17650.0,17648.95,467.15,0.11,0.1589041095890411
17700.0,17648.95,503.2,0.13,0.1589041095890411
17500.0,17648.95,628.0,0.13,0.1589041095890411
18150.0,17648.95,279.0,0.13,0.1589041095890411
18200.0,17648.95,258.9,0.13,0.1589041095890411
18000.0,17648.95,344.0,0.13,0.1589041095890411
18050.0,17648.95,320.1,0.13,0.1589041095890411
18100.0,17648.95,301.7,0.13,0.1589041095890411
17850.0,17648.95,411.2,0.13,0.1589041095890411
17900.0,17648.95,395.4,0.13,0.1589041095890411
18450.0,17648.95,174.0,0.13,0.1589041095890411
18500.0,17648.95,162.0,0.13,0.1589041095890411
18550.0,17648.95,142.45,0.12,0.1589041095890411
18600.0,17648.95,131.9,0.13,0.1589041095890411
18350.0,17648.95,195.0,0.12,0.1589041095890411
18400.0,17648.95,191.3,0.13,0.1589041095890411
18250.0,17648.95,238.4,0.13,0.1589041095890411
18300.0,17648.95,224.1,0.13,0.1589041095890411
18850.0,17648.95,85.0,0.13,0.1589041095890411
18900.0,17648.95,77.05,0.13,0.1589041095890411
18950.0,17648.95,0.0,0.04,0.1589041095890411
18750.0,17648.95,0.0,0.03,0.1589041095890411
18800.0,17648.95,91.15,0.12,0.1589041095890411
18650.0,17648.95,124.25,0.13,0.1589041095890411
18700.0,17648.95,110.15,0.12,0.1589041095890411
19250.0,17662.15,0.0,0.05,0.15616438356164383
19300.0,17662.15,37.25,0.13,0.15616438356164383
19100.0,17662.15,52.95,0.13,0.15616438356164383
19150.0,17662.15,0.0,0.05,0.15616438356164383
19200.0,17662.15,0.0,0.05,0.15616438356164383
19000.0,17662.15,66.0,0.13,0.15616438356164383
19050.0,17662.15,0.0,0.05,0.15616438356164383
19650.0,17662.15,0.0,0.07,0.15616438356164383
19500.0,17662.15,27.35,0.13,0.15616438356164383
19550.0,17662.15,0.0,0.07,0.15616438356164383
19350.0,17662.15,32.8,0.13,0.15616438356164383
19400.0,17662.15,0.0,0.06,0.15616438356164383
19450.0,17662.15,0.0,0.06,0.15616438356164383
23000.0,17662.15,4.0,0.25,0.15616438356164383
24000.0,17662.15,3.05,0.28,0.15616438356164383
21000.0,17662.15,6.3,0.17,0.15616438356164383
22000.0,17662.15,5.15,0.21,0.15616438356164383
19700.0,17662.15,21.75,0.14,0.15616438356164383
19750.0,17662.15,0.0,0.08,0.15616438356164383
20000.0,17662.15,16.0,0.15,0.15616438356164383
19600.0,17662.15,0.0,0.07,0.15616438356164383
11000.0,17662.15,6650.0,-8.1,0.15616438356164383
12000.0,17662.15,0.0,-0.3,0.15616438356164383
16450.0,17662.15,0.0,-0.0,0.15616438356164383
16100.0,17662.15,0.0,-0.0,0.15616438356164383
16150.0,17662.15,0.0,-0.0,0.15616438356164383
16200.0,17662.15,0.0,-0.0,0.15616438356164383
16250.0,17662.15,0.0,-0.0,0.15616438356164383
16300.0,17662.15,0.0,-0.0,0.15616438356164383
16800.0,17662.15,0.0,-0.0,0.15616438356164383
16850.0,17662.15,0.0,-0.0,0.15616438356164383
16650.0,17662.15,0.0,-0.0,0.15616438356164383
16700.0,17662.15,0.0,-0.0,0.15616438356164383
16750.0,17662.15,0.0,-0.0,0.15616438356164383
16500.0,17662.15,1459.8,0.15,0.15616438356164383
16550.0,17662.15,0.0,-0.0,0.15616438356164383
16600.0,17662.15,0.0,-0.0,0.15616438356164383
17200.0,17662.15,866.4,0.14,0.15616438356164383
17050.0,17662.15,0.0,-0.0,0.15616438356164383
16900.0,17662.15,0.0,-0.0,0.15616438356164383
16950.0,17662.15,0.0,-0.0,0.15616438356164383
17000.0,17662.15,1025.2,0.14,0.15616438356164383
17550.0,17662.15,598.0,0.13,0.15616438356164383
17600.0,17662.15,597.9,0.14,0.15616438356164383
17400.0,17662.15,720.0,0.14,0.15616438356164383
17450.0,17662.15,0.0,-0.0,0.15616438356164383
17250.0,17662.15,0.0,-0.0,0.15616438356164383
17300.0,17662.15,799.0,0.14,0.15616438356164383
17350.0,17662.15,0.0,-0.0,0.15616438356164383
17100.0,17662.15,981.05,0.16,0.15616438356164383
17150.0,17662.15,0.0,-0.0,0.15616438356164383
17950.0,17662.15,388.0,0.14,0.15616438356164383
17750.0,17662.15,497.0,0.14,0.15616438356164383
17800.0,17662.15,477.0,0.14,0.15616438356164383
17650.0,17662.15,556.0,0.14,0.15616438356164383
17700.0,17662.15,523.3,0.14,0.15616438356164383
17500.0,17662.15,663.2,0.14,0.15616438356164383
